Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z,Rx,Ry,Rz
2.788,0.9309,-1.5245,0.2363,-0.3803,2.0406,-0.4323,0.31951,1.36478,49.51956,-28.98997,-81.7268
0.0574,-0.2211,0.8725,0.1185,0.1342,-1.1703,0.18395,-0.13973,0.93283,41.2027,-19.88314,-64.19951
2.1218,-0.5942,-1.3931,-0.4356,1.5488,2.1943,-0.26191,0.71284,0.23683,34.73181,3.81088,-106.42493
2.0318,-0.7908,-1.1329,-1.2078,0.9514,-2.1562,-0.17783,0.69533,0.19657,51.53149,-83.47915,-65.5626
1.4372,0.1597,-1.4506,-1.1576,-1.1201,0.988,0.26152,0.81938,0.84027,-148.99357,74.63944,-123.55269
1.0239,0.4612,-1.4537,-1.147,1.3686,0.7957,0.52307,0.57058,1.08301,-62.72707,12.648,68.44016
1.4609,-0.0715,-1.555,0.8367,0.1408,1.6932,0.24354,0.83905,0.59667,86.14225,-54.8406,170.87389
0.5747,0.5146,-1.3823,0.0639,0.3821,-1.9718,0.68456,0.26456,1.14806,-26.84906,-7.86133,-75.10941
1.4353,1.0388,-1.3942,0.7631,1.3803,2.9343,0.20113,0.36449,1.44171,-44.35668,53.5858,-99.75896
0.1212,0.3455,-0.888,-0.8633,-1.1632,0.6911,0.66,-0.07077,1.17739,83.67564,73.42145,46.60803
2.751,-0.248,-0.5934,-0.6716,0.2593,-2.6856,-0.64014,0.42585,0.83846,17.04348,-33.87496,-35.98189
0.1178,0.3146,-0.875,-0.6722,-1.3604,-1.0023,0.67039,-0.07176,1.16041,-103.60692,12.34507,-124.94849
2.5012,-0.5966,-0.4814,-0.5148,0.7817,-0.6247,-0.50952,0.5668,0.61563,-28.48006,-4.73756,90.63308
2.532,-0.9794,0.1633,0.4927,0.1625,-2.6841,-0.38077,0.44891,0.59439,-34.69663,-18.4579,23.47589
2.6485,1.3242,-1.1927,-1.3657,1.0192,-0.3906,0.01032,0.16479,1.5213,41.88551,-48.14228,27.55802
0.1874,-0.1846,0.2248,-0.6231,-1.1456,-0.3037,0.44787,-0.0678,1.02484,-29.0844,59.62495,-58.41532
1.4623,-1.2369,0.6982,-0.2646,1.0283,1.8471,0.19037,0.36197,0.62411,-26.09208,15.06316,175.00451
1.2781,-0.2129,-0.7006,1.1583,1.0878,1.7652,0.36765,0.69998,0.82834,-42.98213,-39.45937,-130.5365
0.2909,0.8139,0.9632,-0.9759,0.2599,0.5419,-0.08179,-0.18112,0.91715,127.09425,-55.80904,-118.43165
2.7734,-0.1261,0.7928,0.3548,0.6151,-0.4909,-0.11141,0.20381,0.96941,38.86455,-66.76156,129.81298
2.8751,0.0315,-1.0465,0.3315,-0.7055,3.0243,-0.74103,0.35783,0.89601,-126.17101,-78.35238,122.60767
0.417,-1.5023,1.1279,-1.3537,-1.2381,-0.6926,0.24945,-0.05361,0.63551,-74.94,27.95365,-130.41358
2.3065,-0.6893,-0.2508,-0.7318,-1.1759,1.7807,-0.35445,0.61514,0.63545,110.62218,21.48333,-170.75623
2.7708,-1.0707,0.6962,0.643,-1.2585,2.9778,-0.30344,0.27896,0.68736,-82.68808,-86.68727,96.24824
3.1147,0.2108,-0.0019,0.2907,0.2176,2.8193,-0.34839,0.15948,1.1888,-4.51006,23.77561,-3.92058
1.2644,-0.357,-1.1925,-0.1026,-0.9365,-0.4215,0.39543,0.75248,0.50983,-156.57652,30.76617,-75.00145
1.3345,-0.7599,-0.9901,1.0366,0.7219,2.2633,0.31778,0.67875,0.27744,-39.15708,-75.26082,-98.90096
1.7966,-1.0276,-1.503,-0.786,0.9683,-1.4644,0.04453,0.47634,-0.06314,-97.86129,-17.91088,51.38095
2.2072,0.0558,0.4318,-0.2223,-1.3167,-2.7024,-0.02598,0.28763,1.0869,-31.56928,-38.75928,-25.66161
0.7385,1.151,-0.3804,1.0404,-0.9458,-1.1429,0.0195,-0.18516,1.39009,-39.95756,-23.00391,26.4996
0.8017,0.4682,-0.5561,-1.4082,-0.3759,1.4175,0.41624,0.21428,1.29504,21.40858,8.24878,47.08163
3.0201,0.8775,0.2985,0.3541,-0.2172,-1.7122,0.13216,0.13503,1.18876,54.90682,-12.08752,86.22539
0.0819,0.0341,-0.4194,0.3891,0.3234,-2.7124,0.62287,-0.09943,1.07906,-8.3,1.56451,-129.87993
0.44,-1.5359,-0.1298,-1.3873,0.6277,2.5353,0.46472,0.05293,0.17917,88.13316,23.02838,149.76752
1.1541,1.5309,0.8191,0.9444,0.4136,-1.3792,0.01407,-0.33895,0.8143,-179.146,-35.78854,-81.50966
1.9654,-0.5487,-0.6674,1.4979,-0.6043,-1.2088,-0.16149,0.7781,0.57754,20.85804,74.67384,169.95537
0.6394,0.814,1.0899,0.9849,1.3019,-2.8626,-0.00534,-0.19096,0.86376,129.82064,-22.73231,13.31772
2.6379,0.5926,0.6582,-1.0233,0.9267,1.1833,0.11212,0.10954,1.0681,-135.68824,-73.24848,-118.66092
1.019,-0.6271,1.5191,1.314,1.0846,2.1303,0.14157,-0.05626,0.70536,-51.51405,79.0134,-114.19285
0.1386,0.4191,-0.4592,1.0303,-0.853,-2.2823,0.44861,-0.08892,1.27819,-43.20985,-28.31288,-51.48492
2.9036,1.4847,-1.5607,-1.5332,-1.1303,2.3104,-0.05224,0.16708,1.53104,59.53253,-33.55009,-171.43195
1.5072,-0.76,-0.5297,-1.2982,-0.0155,0.842,0.19636,0.72245,0.47464,-56.94506,59.92172,24.85263
2.0407,1.4141,1.5048,-0.0331,1.3075,1.8687,0.15542,0.02534,0.68169,118.97917,-15.45776,-159.40258
1.1738,-0.3492,-1.0814,-0.6096,-1.4431,-0.7888,0.46167,0.71309,0.56433,-144.04287,-13.3977,-72.1441
2.0843,0.5723,0.0257,0.1137,0.3635,1.2376,0.06356,0.19276,1.27397,-54.10879,-11.93124,-156.26437
2.3695,-0.5994,0.7574,-0.5287,0.3894,1.4738,-0.11644,0.32282,0.85785,-29.6427,-7.32356,-169.06172
3.0317,-1.3216,0.5091,-0.5544,0.9073,-2.2003,-0.41487,0.19674,0.53557,21.35104,-12.34377,24.24179
3.0595,-1.4898,-1.2227,-0.7863,-1.4338,0.4063,-0.18316,0.16563,-0.15965,-124.2237,-42.39533,-19.64564
1.1992,1.3182,-0.6342,0.1333,-0.6043,0.3301,0.08563,-0.19351,1.43742,-5.96144,-2.50642,93.86812
0.0978,0.445,-0.031,-1.2424,-0.6858,-1.5165,0.24816,-0.12642,1.26119,-30.08147,23.96836,-151.07134
0.5238,0.2025,1.4184,0.8478,-1.5077,2.4308,0.067,-0.13458,0.75732,37.72586,33.92141,-178.48016
1.3813,0.0708,0.1654,-0.3699,0.0678,2.374,0.21318,0.31489,1.12694,-15.10201,8.35408,-167.30753
1.7311,0.8367,1.1449,1.1765,0.7036,0.6993,0.16644,-0.08929,0.83859,-129.13149,32.48273,-149.53717
0.7652,0.2192,1.4453,0.8218,-1.3489,-2.1052,0.09648,-0.11538,0.74553,42.07054,-30.33252,-85.44128
0.8731,-1.5447,-0.8096,0.3985,-0.9257,-0.8505,0.30955,0.13568,-0.07895,161.85165,5.37076,-97.20998
0.3002,-1.3213,0.0666,-1.1949,-0.1477,-1.7791,0.5443,0.01142,0.36833,-37.9275,-71.05213,-131.45608
2.3671,0.4593,1.0204,-0.4696,-0.9523,1.7045,0.13432,0.0785,0.92275,-32.62452,-22.82217,-129.79318
0.9554,-0.045,-0.5153,0.5426,0.3201,-0.939,0.51394,0.46702,1.00739,1.72706,18.61185,29.66869
2.1706,-0.4862,0.9018,0.0536,0.5107,0.2008,-0.00371,0.27125,0.8733,-16.71798,-51.12622,147.3405
3.084,0.5219,1.2949,-1.1689,-1.2809,2.239,0.05798,0.14696,0.80163,-70.30875,-29.26581,-35.90233
1.3575,-0.2531,-0.9181,1.0473,-1.2721,-1.7566,0.32102,0.77329,0.71299,-116.75271,43.66088,29.68782
0.5903,0.0772,-1.3391,1.5398,0.3367,2.4998,0.78806,0.34737,0.81706,-69.79547,-30.79014,-87.07675
0.3951,-0.2129,-1.4095,1.1535,1.5018,0.4472,0.84433,0.18953,0.53805,64.97981,-18.85957,36.83474
2.0282,1.0833,-0.6225,0.0636,1.1272,0.777,0.12207,0.09178,1.44912,-91.30245,-43.85408,-149.59889
2.1917,-1.1424,-0.3445,-1.2252,-0.5618,-1.3575,-0.23363,0.58454,0.29501,-101.80015,-57.82163,15.32366
1.7993,-0.0575,0.9136,-1.2978,-0.4124,2.9812,0.11936,0.14917,0.94534,-45.98109,-11.02858,-145.52506
1.1577,0.8478,0.4063,-1.3168,-0.723,0.3656,0.08993,-0.1686,1.14937,65.73884,-17.67423,28.22697
0.63,-1.1783,1.4358,1.234,1.5617,0.6856,0.14886,-0.07716,0.6956,-95.38948,-36.64834,-159.51233
0.8677,-1.523,0.4437,0.7168,1.4871,-2.7308,0.38014,0.21643,0.42641,-27.50463,37.69972,-103.91597
2.2741,0.2464,-0.2017,-1.3009,0.4455,3.1147,-0.15702,0.41719,1.20943,-3.5059,26.09831,-127.15335
2.6356,0.8645,1.4357,1.2093,1.2686,-0.8548,0.12103,0.10448,0.7277,-117.12659,-9.20958,-24.10357
0.5338,0.425,0.7949,0.3775,-0.8068,-0.5698,0.07194,-0.13178,1.01736,-6.54219,-29.09357,11.42653
0.4389,-0.9463,1.0116,1.315,0.9361,-2.0287,0.28513,-0.03191,0.75373,52.63516,17.633,-5.1331
2.8429,-1.237,0.032,1.3284,0.5427,-0.4195,-0.48337,0.30583,0.39936,62.90618,22.07523,-151.57172
2.2469,0.6362,0.5902,-0.1254,-1.5402,-2.9731,0.14975,0.05312,1.09328,-10.08523,-16.54597,-41.49569
2.01,1.0,0.0231,-0.4501,-1.3227,-1.773,0.18886,-0.04912,1.27736,-23.75155,17.48079,-0.37698
2.8451,0.7945,0.1005,-0.8193,0.5602,-1.3596,0.06455,0.13717,1.26586,74.42578,23.14975,43.14049
2.5871,-1.1272,-0.89,0.4625,-0.605,3.1287,-0.40223,0.4256,0.07709,-154.00497,-25.05971,125.1288
1.4022,0.5712,-0.0341,0.1085,-1.3152,0.21,0.17473,0.13232,1.28667,7.41333,44.33083,99.43553
0.7621,-0.9119,-1.0898,-0.6815,1.4914,1.2858,0.57251,0.33901,0.13162,23.56583,43.00688,134.0647
2.4839,-0.7006,-1.5242,1.1403,-0.1994,-2.6189,-0.43095,0.52247,0.11465,-132.32324,10.55452,56.74198
0.5289,1.2651,-1.017,-0.6875,-1.3917,-3.0606,0.11335,-0.10755,1.50717,-32.58838,-64.74855,-156.44796
2.2365,0.6204,0.4976,-0.1331,0.3495,0.938,0.13535,0.07059,1.13002,-81.69997,-42.84822,-150.14306
3.0759,-1.4055,0.887,-1.5135,1.557,-2.824,-0.29217,0.1696,0.6109,86.88288,42.08025,-3.3935
0.8085,-1.3319,-0.5232,0.4374,-1.3456,2.9677,0.46138,0.26592,0.11169,-155.53268,0.44176,49.96848
0.5231,1.3127,-0.5359,-0.0275,0.2155,3.0873,-0.07924,-0.21891,1.4115,-6.74464,56.58956,-158.49467
0.1139,1.4596,1.2055,1.2973,0.3362,3.0233,-0.15003,-0.16819,0.72657,152.42994,-7.05689,-54.79789
2.2705,0.3455,0.4647,-0.2654,0.0456,0.6058,0.04558,0.17885,1.13044,-21.54757,-45.07995,158.32792
1.7532,0.7074,0.4237,-1.1775,-0.8331,0.7429,0.15734,-0.02578,1.15461,51.01768,-30.34041,87.16649
1.5629,0.9759,0.0863,-0.0047,-0.1504,-2.9171,0.14906,-0.12645,1.25745,15.68944,50.50438,-70.39992
2.7624,1.3354,0.3144,-0.4011,0.3785,-2.1974,0.36335,0.01674,1.07788,133.21995,52.9634,96.03596
1.9426,-0.2026,1.2238,1.119,-1.2115,2.1165,0.11605,0.11541,0.8278,52.92306,28.02775,-82.39239
2.2727,0.3578,-0.3311,-0.1805,0.3552,-1.8175,-0.15222,0.41242,1.25524,21.19173,5.48361,16.71631
1.7362,-1.0642,-0.3668,-1.2521,1.4536,-3.1379,0.04264,0.6559,0.33433,70.97223,5.66045,-86.86265
0.4476,1.3572,-1.249,-0.914,-1.1687,-2.9606,0.12361,-0.1071,1.52528,-28.4974,-59.22019,-176.74824
2.5741,0.4343,0.4411,-1.0643,0.1875,-2.4157,0.01894,0.16587,1.14576,-17.81388,53.96827,-65.53211
0.1833,-0.2086,0.7797,-0.4325,-0.0609,2.9188,0.23,-0.10997,0.95666,-20.08034,22.19538,149.40486
0.8868,0.1003,0.1644,0.4863,-0.7984,0.4608,0.32878,0.1658,1.13714,8.54576,31.93714,104.65947
0.5558,-0.5086,0.7388,1.5525,1.1091,1.7801,0.33264,0.02997,0.8866,-61.95299,23.86972,-143.47279
1.7957,-0.6681,0.8215,1.5536,0.3607,0.6088,0.08092,0.31913,0.83416,-19.44962,-11.5818,-129.62038
2.8363,0.9513,0.3947,1.0698,-0.1009,3.1226,0.20314,0.09331,1.13943,72.37396,27.35736,58.93819
2.0799,1.2171,-1.0571,-1.3932,-0.2708,-1.6931,0.08189,0.16116,1.50642,-14.85618,7.28075,-57.3835
1.3466,0.97,1.0314,-1.3548,0.6616,2.8994,0.11144,-0.1862,0.86622,-118.20983,-18.21985,134.48398
1.442,0.3163,-1.5209,1.2307,1.0135,-2.3229,0.25423,0.79475,0.9418,-47.76285,47.54859,-37.43183
2.8769,1.0895,1.2887,0.1748,0.6998,2.5995,0.14862,0.11518,0.75664,175.70906,6.29048,-171.80676
3.0944,0.4937,0.2825,0.8679,0.9421,-2.9184,-0.08503,0.15423,1.1988,85.68884,44.76785,122.4251
2.8369,-0.9219,-0.2362,1.4374,1.1836,1.2463,-0.589,0.34253,0.48238,-4.09847,-74.6367,-85.30365
2.5636,0.9099,0.6981,1.0081,0.7175,2.3898,0.22202,0.03432,1.01694,136.45386,58.5165,135.71221
1.0552,1.1189,0.0226,1.4128,1.1654,-2.3339,0.0341,-0.24417,1.25847,88.00378,-20.21643,36.37701
2.4545,-1.3129,-0.1916,0.3799,-0.9048,-1.5688,-0.32409,0.46,0.26266,-137.78585,21.7933,52.05657
2.9194,1.0294,-0.7893,0.2282,1.5151,-3.041,-0.10306,0.17712,1.46612,139.33907,76.49081,139.08019
0.0104,-0.3393,-1.3747,-0.0529,0.0876,-2.3608,0.83318,-0.14139,0.4464,-94.79036,-48.16882,-85.5656
1.0988,-0.3438,0.6175,-0.8441,-0.9928,-1.119,0.2743,0.20731,0.9475,-39.06391,29.40367,-54.07538
2.1733,-0.9789,-0.9205,1.3823,-0.1773,-1.9134,-0.2408,0.61487,0.15492,-129.50996,56.7379,10.58697
0.9212,0.186,-0.2071,-0.0898,0.2307,0.7156,0.39395,0.27058,1.18296,-8.03031,-8.96612,89.27975
0.3554,-0.3894,0.7498,0.224,-1.4482,-1.8831,0.30177,-0.04805,0.91912,-60.93005,-20.30274,-66.21478
0.4457,-1.1834,-1.477,0.8209,0.351,-1.2008,0.37597,0.01333,-0.12013,-148.83254,32.21506,-127.24559
0.6433,0.6595,-0.3938,-0.3951,0.77,-1.4857,0.288,0.02837,1.35838,58.38394,1.65175,-72.49439
2.233,1.3976,-0.1449,-0.7592,0.7304,-2.5731,0.32085,-0.1675,1.2515,-144.39525,73.80991,136.51792
1.2866,0.8236,-0.2192,0.1261,0.7939,1.7155,0.16219,0.0201,1.35544,-79.69199,12.25864,171.15432
0.8644,-0.5413,0.0517,1.0843,-1.5573,-1.6171,0.49779,0.35222,0.82087,-102.95793,21.97992,19.24603
0.8599,1.3774,1.4874,1.1842,0.4133,3.0297,0.07812,-0.13924,0.68576,162.87843,-15.18286,-6.80663
2.3957,0.7381,0.4992,1.4442,0.3105,-2.5772,0.16201,0.0546,1.12291,73.10527,-18.71747,71.2072
0.56,0.9314,0.4059,1.2363,-0.7853,2.9687,-0.05393,-0.21091,1.13799,66.47359,12.67535,-109.84813
2.6347,-0.4533,0.4898,1.5034,0.8395,1.5269,-0.27049,0.32183,0.91498,-48.27427,0.2098,-34.58166
0.6559,-1.1431,1.1733,0.9576,0.0201,-1.3065,0.2392,-0.00526,0.71114,1.70354,-1.92683,17.57538
3.0383,-1.1356,1.1178,-0.1443,0.1074,0.6627,-0.19343,0.17091,0.71165,-3.28602,-3.9629,-156.09451
0.7967,-0.3842,0.2662,0.6578,-1.0884,-2.7382,0.43678,0.23212,0.93639,-48.57133,-55.14587,-44.45755
1.084,-0.3223,1.419,0.3589,-0.8703,0.559,0.14883,-0.03956,0.75025,-21.38361,0.36722,105.62089
2.1914,1.2315,-1.036,-0.8644,-0.5839,0.8893,0.0757,0.15213,1.50653,25.91125,9.1855,131.62249
0.3288,1.4217,-1.0758,-0.8873,-0.7379,-1.4498,-0.01132,-0.16241,1.51195,-27.60441,18.55602,-113.91224
1.039,-1.0322,0.4448,-0.394,-0.2934,2.845,0.37155,0.33563,0.64933,32.72848,-39.533,-174.13542
1.56,-1.0608,1.4979,0.7224,-1.2379,-1.2546,0.15054,0.04478,0.69477,-53.37974,-1.83563,49.12761
1.7784,-1.0786,-1.1751,-0.0663,-0.3646,-1.4363,0.03837,0.54584,0.00305,-149.96041,0.90912,7.61931
1.8924,1.4015,-1.0305,-0.0342,1.4397,-2.6994,0.16286,-0.01412,1.50724,120.41149,62.03214,43.82954
1.5917,1.2405,-1.1028,1.0441,-0.2402,-1.3934,0.14791,0.10399,1.51079,-10.81458,-4.99351,70.8363
1.786,0.8518,-0.6667,1.1888,1.1856,-2.6281,0.09857,0.25173,1.42491,63.33656,47.05292,56.72763
3.0277,-1.3739,-0.6218,0.6186,0.8505,0.2741,-0.44941,0.20244,0.05188,68.47368,38.79814,-137.46323
1.9793,-1.1471,-0.4808,1.5285,-0.8985,2.0394,-0.1036,0.61709,0.2333,-98.35544,-61.84273,82.36945
3.0148,0.4235,-1.5561,0.8583,0.2497,-2.9558,-0.76793,0.24916,1.01411,-53.74264,-19.51793,55.94997
0.9891,1.4846,-1.1076,0.2371,-1.4021,-2.0692,0.06883,-0.16843,1.51098,-54.40751,-29.03704,-36.88234
1.9582,-0.1087,-1.12,-1.5514,-1.2916,0.2611,-0.17948,0.83707,0.75071,-84.81611,34.02445,-49.43426
0.8497,1.4361,-0.1903,-0.0149,0.8451,-2.3857,-0.11489,-0.35798,1.25683,130.34834,39.87193,-13.47891
1.5084,-1.0698,0.2009,1.2308,-1.383,-1.7539,0.18407,0.5398,0.55639,-99.187,35.71247,60.10904
3.1034,1.2998,0.7515,0.7434,-1.1071,-1.0192,0.28223,0.13938,0.90628,37.1997,-61.73959,96.24554
0.1553,0.6573,-1.2355,-1.0626,-1.3419,0.7417,0.61087,-0.05624,1.28617,106.05452,75.55605,55.94501
1.5644,1.3265,0.7619,0.3222,0.145,0.7529,0.14825,-0.28179,0.8948,-130.62323,-20.78462,-160.13032
2.5769,-0.548,1.0237,0.3773,-0.7398,0.8498,-0.07925,0.22783,0.84003,6.20394,18.3463,-144.69249
1.4839,-0.6345,-1.5435,0.8103,0.2706,0.2189,0.20944,0.67516,0.15282,118.55157,33.51321,179.55283
1.7865,0.5554,-1.1689,-0.7968,-1.4597,-0.3398,0.01128,0.64956,1.24088,-114.65454,42.14234,-53.12077
2.5453,1.561,-0.8643,-0.5922,1.3789,2.0662,0.29715,-0.02033,1.44781,-112.20621,5.22475,-162.55253
0.5237,0.9469,1.3718,0.2032,-0.1542,0.9568,0.0074,-0.169,0.7435,-126.81358,-20.3672,132.45935
0.5383,-1.3481,0.3986,0.6943,-0.0165,0.3761,0.47041,0.10613,0.48553,51.42998,23.51375,103.93104
0.7523,-0.7493,-0.6725,0.7622,-0.6496,2.7426,0.64733,0.40032,0.42174,-130.12811,-60.79707,15.55171
0.1196,-1.1789,0.0369,-0.8638,-0.4233,-3.0046,0.57993,-0.08144,0.43384,76.94102,-52.86179,88.952
2.2389,-1.0292,-0.014,-1.54,-0.0772,2.0644,-0.25756,0.56858,0.50168,43.03446,46.84929,175.16858
0.719,-0.4734,-0.1947,-0.9801,-0.8906,0.0885,0.60128,0.32689,0.80135,-62.83407,60.40475,-66.26897
0.6697,-0.4587,1.1461,-1.0581,-0.4891,-0.507,0.19417,-0.03765,0.82725,27.9972,20.22695,-37.68181
1.4089,0.1549,-0.8098,0.6539,-0.2408,-0.2061,0.26184,0.67232,1.06855,19.18415,46.0966,117.56683
0.5296,-1.2539,0.9287,0.9282,0.4737,1.5314,0.32759,0.0179,0.66421,-15.12974,-15.41974,169.78137
0.6141,-0.9388,-0.907,0.912,-0.7778,2.9232,0.63009,0.26064,0.18664,-131.19861,-22.87003,8.25184
2.0021,0.7538,1.275,1.1549,0.6632,-2.343,0.17036,-0.01126,0.79464,134.47859,-35.34207,38.45156
2.5758,-0.5286,-0.706,0.4308,-0.5717,-2.2996,-0.58408,0.54867,0.57735,-101.30417,-17.77081,74.37018
2.3266,0.8888,-0.255,0.5734,1.228,-1.6326,0.08668,0.1268,1.367,101.82644,-15.27516,71.56071
0.3891,-0.3163,-0.2836,-0.7001,0.7189,-1.1631,0.67768,0.11568,0.88246,3.57112,-24.874,-77.37971
1.4047,1.2318,-1.062,-0.3124,1.2147,-1.3309,0.16297,0.06458,1.50808,78.68656,-10.50749,-24.49926
2.0847,-0.6036,1.0269,0.5067,-0.0727,1.6949,0.03401,0.245,0.82876,-15.82077,13.53005,-116.73325
2.6108,0.9708,-1.4579,-1.22,0.5094,-2.993,-0.32408,0.36422,1.40029,29.3391,12.84023,-81.62241
0.5689,0.2696,0.1229,-0.012,-1.2676,0.7386,0.30813,0.01892,1.19357,39.06517,34.36717,86.92316
2.6312,-0.0182,0.9287,-1.0145,-0.4798,0.1754,-0.01669,0.18131,0.94485,41.21861,-11.68612,109.19876
2.0987,1.1301,0.5337,-0.3329,-1.1959,-1.4523,0.25436,-0.13833,1.04248,28.99506,15.7916,38.36384
2.6638,0.0353,0.7231,-0.8093,1.33,-0.7816,-0.06358,0.20189,1.01449,107.19828,-13.30066,11.33173
1.1993,0.8984,-0.4555,0.9336,0.3751,2.3573,0.17693,0.0408,1.40848,-11.90416,40.20815,-103.06497
1.1552,-1.1978,1.0734,1.1748,0.6987,-1.8342,0.23057,0.15082,0.69567,34.87838,15.49582,30.92436
2.7525,1.523,-0.8841,-0.3712,-0.7605,-0.5648,0.261,0.05516,1.46187,6.03815,14.06909,109.71336
2.8284,1.3792,-1.1728,-0.6589,-1.483,-2.7946,0.03329,0.14694,1.52252,-60.92952,-59.4137,7.47295
2.6557,-1.2805,-1.1907,-0.0432,0.3895,-0.8309,-0.26238,0.30826,-0.09286,-126.46577,34.60663,40.46861
2.943,0.7721,-0.7791,0.4802,-0.9307,0.7662,-0.29654,0.21274,1.40472,43.44758,35.3328,-105.40779
2.7621,-1.0936,0.3234,-1.0433,-1.419,2.7245,-0.42142,0.32962,0.58407,105.48206,-26.96345,179.52988
2.8216,0.4554,1.0898,-1.4406,-0.7573,1.725,0.08835,0.1288,0.89309,-64.71015,-75.38982,-89.65787
0.6122,0.6776,1.03,-1.5152,1.1217,2.5806,0.0092,-0.17689,0.90376,-97.89199,-37.59164,65.11107
0.9242,1.2807,1.0181,0.3897,1.2832,-0.5779,-0.00816,-0.25987,0.81343,-150.6184,12.4422,-101.89473
2.4741,0.1831,1.2977,1.5641,-0.6558,-1.2591,0.09575,0.11559,0.80948,-77.94413,-68.86846,-177.21033
0.9689,1.3718,0.4181,-0.819,0.9026,-1.6233,-0.06913,-0.36564,1.02107,162.72086,46.44713,-17.30038
2.7495,-0.4792,1.152,1.449,-1.2766,-2.1832,-0.06275,0.18832,0.82309,-38.60459,-67.48533,113.7697
0.9838,-1.0837,0.4251,0.3239,-0.0114,-2.8079,0.39213,0.31857,0.61932,-25.67667,-29.52925,-79.00952
0.8316,0.8315,0.7827,0.8288,0.2381,-1.54,0.01567,-0.20554,0.99245,107.91829,-49.10968,-45.86496
1.6953,0.8642,-0.7557,1.1472,1.2959,-2.9347,0.11738,0.27044,1.43171,52.48037,68.11524,35.94019
1.3233,0.7709,1.2358,-0.5651,-0.2407,0.9902,0.12336,-0.12428,0.80878,-117.3711,-60.33258,-162.42732
1.7069,-0.8728,1.1976,-0.147,-1.0697,1.5937,0.12709,0.17784,0.75672,42.81418,-3.5714,-179.22612
1.0491,-0.9703,-1.2541,1.4493,-1.179,2.2046,0.41637,0.42326,0.0369,-109.84114,-18.90139,52.40598
2.0974,0.4491,-0.0011,0.3889,-0.9017,-0.1395,0.01903,0.26582,1.25728,-14.53007,25.53531,126.80614
1.3872,0.9451,1.0593,0.4864,-1.4851,-3.0249,0.1206,-0.1724,0.85883,32.05756,25.75751,-91.40522
2.6428,0.345,0.2757,0.4971,-0.8915,2.1217,-0.07903,0.21392,1.18093,24.32383,4.19467,-64.99812
1.9306,-0.5545,0.2564,-0.993,-0.8045,-2.9707,-0.0403,0.53329,0.85127,11.00156,-56.11299,-128.71223
1.7369,0.5428,1.0656,1.0718,-0.462,-0.5174,0.15832,-0.03685,0.89892,-71.69391,-55.14568,150.88429
2.4198,-1.2426,-0.2019,-0.7102,-1.2803,-1.6985,-0.32879,0.48932,0.29733,-159.86354,-43.18328,51.48283
1.4995,-0.2956,1.3043,0.2731,1.0552,2.0419,0.15384,0.04769,0.79335,-123.75206,36.59399,169.39447
0.8844,-0.2877,0.636,1.1177,-1.568,0.717,0.29717,0.12595,0.96211,68.50648,65.48442,-173.57984
0.164,-1.2639,-0.8476,0.2933,-0.5823,-2.4951,0.50812,-0.068,0.02054,-153.45493,-9.89714,-41.9583
1.3832,-0.3356,1.225,-0.3269,0.3777,1.4599,0.16329,0.05564,0.81737,-70.40717,-20.44113,154.99977
1.4849,1.444,1.0641,0.6169,1.3587,0.6755,0.13085,-0.22944,0.76416,165.84319,48.56329,-161.02652
2.8341,-0.4116,-0.8851,-0.6402,-1.4978,-0.0601,-0.73318,0.39027,0.59641,-141.64784,16.9258,-12.12024
2.0961,-1.2413,-0.641,-0.7688,-1.5127,3.1049,-0.14324,0.54634,0.11159,137.08337,16.87877,124.09518
0.8243,-1.2812,-1.0987,-1.001,0.8507,1.9602,0.38627,0.1966,-0.06848,101.72306,13.76093,-179.72904
2.63,-0.7508,0.7501,1.5196,0.6642,-2.9443,-0.21979,0.29548,0.80903,8.67472,37.19866,71.969
1.5545,-1.3532,-0.4901,0.236,0.5401,2.7472,0.15824,0.50111,0.11445,31.54207,-72.89377,-130.7777
2.9167,-0.5557,1.0517,-1.3594,0.4001,-1.5457,-0.14121,0.18623,0.83347,30.0483,27.01773,2.23339
0.4771,1.0044,-0.146,0.1606,1.1059,-0.0702,-0.00377,-0.17086,1.33381,-171.46349,-67.73324,-153.0084
0.4687,0.1799,0.3671,-0.434,-0.1516,-2.4553,0.2619,-0.03558,1.12845,2.79341,23.55892,-137.10041
0.0132,1.0876,0.3226,0.9009,0.3953,-2.0363,-0.22038,-0.15297,1.14328,95.56477,-24.19974,-73.88987
1.292,1.1365,0.5366,0.0999,-0.8311,0.3742,0.07548,-0.28157,1.03964,-28.77961,-40.91801,108.36777
1.6913,0.1989,-1.4613,0.1467,1.2328,-2.9391,0.04788,0.85282,0.86887,-8.14636,0.13429,-68.82912
0.3492,1.1201,-0.4794,0.234,0.4353,-1.5869,0.00083,-0.15938,1.41881,60.9542,-7.16056,-59.62622
0.3325,-0.8004,0.4344,-0.7165,0.1599,0.6344,0.49721,0.01295,0.75789,-7.06097,13.54205,14.61102
1.3646,-0.8612,-0.8605,-0.1971,-1.342,3.0037,0.29125,0.65951,0.25927,168.34151,-2.64592,88.49608
2.4898,1.2785,1.0045,-0.8872,-0.3532,-2.0328,0.26249,-0.01155,0.8185,142.60622,55.69214,117.32795
0.9992,-0.0697,1.1066,-0.6161,1.251,-1.5664,0.16373,-0.02283,0.87897,125.67567,29.62605,-52.73421
