Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
2.0491,1.373,0.5859,-0.3613,-1.0533,1.9346,0.28166,-0.21726,0.95059
0.729,-0.6602,0.2393,1.4735,0.3921,2.8785,0.49974,0.24514,0.79284
0.1204,-1.0418,0.7706,0.9539,0.8396,-0.0637,0.36861,-0.10655,0.70963
2.1093,-1.1097,0.1006,0.6229,0.2715,-2.3623,-0.16268,0.5649,0.49793
1.3574,1.512,-1.0176,-0.1451,-0.2766,1.0807,0.11241,-0.18976,1.49261
0.9845,-0.8279,-0.6227,0.3721,-0.5796,1.7001,0.52512,0.5194,0.38543
0.4082,0.8408,0.5154,-1.3169,-1.2304,2.2837,-0.05941,-0.18917,1.10538
1.0993,-0.4125,0.0285,1.312,-0.9417,2.7143,0.39539,0.44515,0.89147
1.9722,1.2467,-1.564,1.229,0.4538,1.9508,0.02422,0.32697,1.48506
2.9245,-0.1423,1.1894,-0.5429,0.8377,-0.2331,-0.02984,0.16024,0.84411
1.1336,1.0686,-0.1389,-0.163,0.7268,0.1465,0.08256,-0.17775,1.32483
3.0193,0.5765,1.0408,1.0405,-1.1356,2.7444,0.08805,0.14036,0.90741
0.9886,-0.3818,0.5951,-0.5951,0.5718,0.3058,0.30631,0.19241,0.93726
1.3028,-0.3962,0.6675,-1.3929,-0.1884,0.5001,0.22471,0.25167,0.92664
2.6182,-1.2782,-1.3764,1.4491,-0.1754,0.1072,-0.19236,0.28425,-0.13272
0.8737,0.4108,-0.2405,0.2159,-1.4089,1.8393,0.33506,0.16642,1.27326
0.2752,1.2766,-0.4366,-0.8722,0.9168,-0.8399,-0.13513,-0.19407,1.3884
1.7938,1.5071,-0.0136,1.0981,0.1873,-3.0339,0.23512,-0.35833,1.15634
0.8599,0.4894,-0.4139,1.2014,-0.2027,-2.369,0.35434,0.18155,1.30692
2.6779,-1.1553,-0.6923,0.4773,0.2922,0.0662,-0.45532,0.39545,0.13924
0.6082,-1.3338,0.014,1.541,-0.5489,-2.6984,0.51634,0.17666,0.33968
2.1458,-0.0925,-0.6385,0.9461,-0.8763,2.1948,-0.2729,0.69702,0.93987
0.4486,0.2285,0.492,1.1773,0.6812,0.6052,0.20109,-0.06974,1.10752
0.0322,-0.307,-0.9992,0.5965,-1.5132,2.8719,0.83809,-0.12313,0.63467
0.1348,1.0357,0.3014,-1.2109,-1.5692,1.0147,-0.17324,-0.17492,1.16302
0.2515,-1.4113,1.4298,-1.1056,-0.5635,-1.4555,0.11568,-0.1252,0.67761
2.3194,-1.5261,-0.5434,1.292,0.6758,0.1036,-0.15469,0.38697,0.01611
0.8263,-1.1096,1.5569,-0.0692,-0.5704,-2.1524,0.12641,-0.08425,0.68324
1.6128,-0.9474,0.3595,-0.3869,-1.0563,-0.8626,0.12857,0.51431,0.6693
0.5018,-0.9686,-0.696,-0.741,-1.2369,1.4229,0.66185,0.19197,0.25533
1.496,0.8483,-0.8632,0.1252,0.1519,1.1889,0.17296,0.30018,1.4272
2.5777,1.2179,1.3477,-0.3077,1.4437,1.5326,0.16723,0.07178,0.72595
2.6379,0.0649,1.4553,0.3706,-0.8335,-1.65,0.07184,0.13174,0.74195
2.2306,0.4299,-1.264,0.497,1.1863,-0.137,-0.32644,0.66558,1.12686
0.5324,-1.2159,0.8372,-0.026,1.4692,-0.1525,0.35924,0.03749,0.66064
1.3912,0.7794,0.6166,1.1173,-0.4179,0.6618,0.12718,-0.1395,1.07041
0.7568,0.2166,-1.5081,0.972,0.7385,2.5849,0.71546,0.46928,0.86415
0.8969,-0.3159,-1.0908,-0.3314,0.0416,1.0379,0.64128,0.56254,0.58819
2.4708,-0.6613,0.5333,-1.0606,-0.0263,2.4148,-0.23261,0.37614,0.83232
2.2912,-1.4309,-1.4609,-0.2578,-0.5483,-2.091,0.01561,0.20967,-0.17917
2.2041,-1.0297,-1.4185,-0.2102,-1.43,0.2213,-0.16476,0.47796,-0.04335
0.6884,0.5193,-0.1076,-1.05,-0.8067,1.469,0.26575,0.02432,1.28996
2.7595,-0.4748,-0.9765,-0.9991,0.3445,2.0299,-0.70044,0.44318,0.50575
0.5037,0.3566,1.416,0.1857,1.3358,2.4721,0.05274,-0.14226,0.75591
0.7098,0.52,-0.002,1.4016,0.386,2.8501,0.23322,0.00255,1.27159
1.1798,-0.5616,-0.9729,1.4432,-0.3253,1.3493,0.44275,0.68034,0.43726
0.2678,0.7882,-0.9514,1.0545,1.2221,-1.3082,0.4203,-0.04027,1.40078
0.027,-1.3413,0.3175,-0.9249,1.3118,-3.1342,0.48146,-0.1371,0.4586
1.6641,-0.4432,1.1446,1.181,0.3143,-2.794,0.13757,0.14038,0.82963
1.0976,-0.9536,-1.2934,-1.1853,-0.4173,1.8379,0.39515,0.44253,0.03363
0.8742,-0.4554,-1.2191,0.7825,0.3085,-2.2896,0.63812,0.52899,0.41703
2.6547,0.8749,-1.0824,-1.2884,0.5467,-2.616,-0.27062,0.31305,1.42158
0.8974,1.2901,0.4233,0.8826,1.4523,-0.3982,-0.07646,-0.33644,1.04546
0.7684,-1.445,0.8624,0.5241,0.626,2.9057,0.32625,0.10665,0.59284
2.3528,0.6184,1.1837,-0.6353,-0.5475,-2.6951,0.15799,0.05386,0.84293
0.9803,0.9057,1.3414,-1.155,-1.0919,1.6043,0.07844,-0.15248,0.75716
1.0593,1.1841,0.1164,-1.1478,-0.249,2.3583,0.00952,-0.28958,1.20661
2.9577,-0.1795,-1.3826,1.5032,1.1116,2.3878,-0.81494,0.3042,0.57819
2.805,0.9314,-1.4608,0.7063,1.2439,1.5251,-0.41601,0.30454,1.38077
2.8341,1.4581,0.2774,1.4547,-0.0255,-2.7254,0.40828,0.02778,1.05012
0.3902,-0.8705,1.3028,1.2145,0.3059,-1.532,0.16417,-0.09473,0.74223
0.5089,-0.2076,-1.119,-0.7547,-0.3225,2.1388,0.81227,0.28136,0.66753
2.7494,0.3928,0.3414,-0.3942,1.4587,-2.411,-0.05786,0.18631,1.17127
1.918,-0.6702,0.8675,-1.2569,0.7483,2.6358,0.04798,0.30839,0.83102
0.4777,-0.4711,0.1699,1.3191,0.5263,-0.405,0.54165,0.11144,0.88219
2.0848,1.3009,0.1451,0.4479,1.4399,1.7623,0.28346,-0.19685,1.16189
0.3209,1.1867,-1.2455,0.618,-0.2204,-1.7332,0.24418,-0.07696,1.50203
2.908,-1.5139,0.4023,-0.5756,-0.7644,1.2131,-0.37447,0.24334,0.41392
2.1409,-0.0339,0.7029,1.036,1.0104,-1.7857,0.02935,0.23224,1.00851
1.1552,1.3894,-0.7338,-1.2841,1.1858,2.8134,0.06894,-0.21542,1.4512
2.069,-1.5036,-0.203,-0.7003,1.5353,-1.8557,-0.08517,0.47058,0.16243
2.2978,-0.7226,-1.0655,-0.0023,0.5169,-0.4035,-0.38049,0.6535,0.27335
2.2331,-1.2493,0.0008,1.0864,-1.2617,1.3051,-0.22139,0.52791,0.37967
1.901,-0.0266,1.3264,-0.5536,1.0968,-2.1645,0.13512,0.06855,0.79549
2.6503,-0.8506,0.2194,1.5619,1.5659,2.4873,-0.41944,0.3946,0.68388
1.0952,1.3969,-1.2995,-0.6114,0.3099,-0.5374,0.15763,-0.02165,1.52885
0.1535,1.2053,0.1744,0.6767,-1.4742,-1.1092,-0.23969,-0.18892,1.17705
2.2637,-0.9456,-0.5247,1.4769,0.2914,0.3096,-0.32171,0.6224,0.34483
2.0005,-0.6673,1.3556,-0.9237,0.0738,-2.431,0.10285,0.13575,0.75099
1.6752,0.8755,0.0985,-1.1611,-0.0091,-1.4245,0.15644,-0.05312,1.26285
0.4251,1.275,-0.8724,-0.0586,-1.474,0.4143,0.03944,-0.14686,1.49011
0.2162,1.0533,-0.5529,-0.1404,0.5422,2.704,0.05588,-0.14135,1.43569
2.655,-1.0844,-1.2213,0.384,1.5186,1.3656,-0.37938,0.37045,-0.01448
3.0063,1.1819,1.2852,-1.4659,-0.1625,0.3185,0.14092,0.13225,0.74682
0.3123,0.7345,1.1447,-0.1069,-1.2193,-1.7367,-0.04632,-0.17263,0.8495
1.7334,1.0148,1.0227,0.6246,-0.8909,0.9029,0.17508,-0.14036,0.86243
0.3352,1.0514,-1.3281,0.3,-1.1859,3.0059,0.38159,-0.02597,1.45651
3.036,-1.3905,-1.5175,-0.0739,1.2375,0.004,-0.14094,0.16583,-0.17774
0.3771,-0.4372,1.3384,-0.0392,1.1256,0.3292,0.11589,-0.11549,0.77293
2.7428,-0.3841,-1.4788,-0.3827,0.7109,1.5948,-0.68633,0.45203,0.36624
0.8573,-1.1911,0.0738,0.8313,-1.4981,-0.9078,0.47805,0.323,0.44171
1.1803,1.0612,0.362,-1.3015,-0.8757,1.9484,0.05749,-0.25452,1.13235
2.9,-1.5311,1.4075,0.2017,-0.0625,0.1407,-0.05199,0.16735,0.66637
3.1233,1.5285,1.4542,0.5473,0.7065,3.0578,0.07284,0.14874,0.6801
0.194,0.407,-0.5623,-1.1419,1.4261,0.4067,0.50323,-0.05405,1.26622
3.0654,0.0444,0.3735,1.4231,-0.1812,1.3629,-0.26247,0.17052,1.09387
1.5164,1.4097,1.4764,-1.0595,-0.1146,2.0521,0.14659,-0.06758,0.68539
2.8426,0.8166,-1.5633,-0.5397,1.2771,-0.3646,-0.53285,0.32126,1.28966
3.0239,1.1232,-0.7946,1.5591,-0.0024,-1.8175,-0.04867,0.15685,1.47634
1.3608,-0.8063,0.697,-0.4688,-0.5146,2.9945,0.22308,0.32684,0.7872
0.0048,-1.0997,-0.3527,0.1907,-0.157,-2.1626,0.62787,-0.14704,0.31791
2.2715,0.7455,-0.389,-1.4034,0.333,-1.8801,-0.00496,0.23861,1.37647
1.3308,1.3147,-0.9279,1.2046,1.4279,1.5028,0.1375,-0.06938,1.4971
2.9616,-0.4192,0.4434,1.0663,-0.6583,0.6219,-0.37086,0.22,0.92824
0.3617,0.4142,1.4021,-0.5638,1.5233,-0.3686,0.02644,-0.15043,0.76036
0.7499,-0.9974,0.028,-0.271,-1.367,1.5993,0.54262,0.30035,0.53666
0.4366,0.4685,0.4787,0.4326,1.3843,2.0992,0.10568,-0.11627,1.13544
0.1727,0.9935,1.0112,0.9633,1.4782,2.2105,-0.13643,-0.17611,0.87054
2.6341,-0.3147,-0.6917,-0.8696,-1.1447,2.9213,-0.61426,0.51326,0.752
1.101,0.2572,0.8306,0.9971,0.6779,0.4573,0.15399,-0.02814,1.00019
1.6114,0.9273,-0.559,0.0373,0.1253,3.0251,0.14495,0.12855,1.42742
0.215,1.0873,0.414,1.3233,1.335,-1.2773,-0.19134,-0.19537,1.10437
3.0289,1.0094,0.2014,-0.9716,-0.7883,0.3323,0.18291,0.13031,1.20846
0.2261,1.1439,0.3105,-0.2679,0.4107,2.3741,-0.20779,-0.20177,1.13519
3.0573,-0.4826,0.1706,-0.5515,-1.0723,-3.0685,-0.51982,0.19451,0.87616
0.8625,-0.4387,0.0247,-0.8041,-1.0639,0.9932,0.49335,0.34531,0.87557
1.9676,-0.4215,-1.2454,-0.0746,0.4267,1.9976,-0.17924,0.816,0.43353
1.3271,0.1787,1.0162,1.4006,-0.9484,-0.0431,0.15303,-0.00639,0.92598
2.1458,0.9286,1.1856,1.5126,-0.1067,-2.1607,0.19198,-0.02033,0.81172
1.648,-0.2154,-1.4657,-0.4582,0.1415,2.79,0.08414,0.85781,0.51183
2.2282,0.8973,-1.4239,-1.3369,0.3323,0.5928,-0.18913,0.49056,1.37244
2.554,0.8185,-0.1369,-0.5764,0.4071,1.8854,0.05091,0.14638,1.33521
0.5588,1.3988,1.2529,-1.4578,0.0897,-3.0208,-0.04525,-0.20526,0.7258
1.8972,-1.0777,-0.1385,0.9019,-0.1391,0.1165,-0.05551,0.63195,0.42236
1.5104,1.1925,-0.6683,-0.552,1.1321,2.1791,0.14742,-0.04806,1.45708
0.8185,0.1893,-1.4768,-0.2077,1.1366,1.9958,0.68651,0.51395,0.85429
2.2518,-1.03,0.653,-0.0319,-0.5437,2.2832,-0.13533,0.40535,0.69565
1.0681,1.3713,-0.325,-1.1505,-1.279,0.5398,-0.00246,-0.31592,1.32887
0.0657,0.8181,0.5949,-1.4968,-1.45,2.4851,-0.11794,-0.15813,1.07488
2.8523,0.4773,0.4948,-1.1541,0.3208,-1.3895,0.00611,0.15474,1.13031
2.6134,-0.3955,0.3045,-1.1951,0.9806,0.335,-0.3199,0.36038,0.93364
0.9274,-0.1924,-0.3717,-1.2722,0.0442,2.4111,0.5231,0.44751,0.94331
0.3253,1.4547,0.5208,-0.0402,0.7763,2.304,-0.28833,-0.2556,0.94936
1.7544,1.1636,0.514,1.5623,-0.9287,0.9833,0.19509,-0.22872,1.04248
1.3697,0.0016,-0.8185,1.4236,-1.1485,1.6119,0.29893,0.71519,0.95328
2.5065,-0.1211,-1.1586,-1.2635,0.5417,-1.5453,-0.59372,0.62393,0.72415
0.0641,0.548,-0.1863,0.1191,-1.1454,1.2987,0.24389,-0.1347,1.30783
2.4659,1.4928,-0.0186,0.8686,-0.9092,-1.9462,0.40142,-0.12946,1.16417
2.6222,-0.3046,-0.1457,0.9137,-0.9349,-0.5762,-0.46214,0.43707,0.92225
0.1403,-0.4891,0.4611,-0.8,0.6884,1.1987,0.43047,-0.09074,0.90002
1.2284,-0.9475,-1.1609,-1.4562,0.8446,-2.2349,0.347,0.52661,0.08267
0.9604,0.0686,1.151,1.494,-0.9573,-2.7772,0.14148,-0.05952,0.86904
0.5561,0.1706,1.5224,0.7066,-1.0949,2.5082,0.07452,-0.13036,0.71265
2.3309,-0.4835,1.0355,-1.0938,0.1341,1.9985,-0.01055,0.22888,0.84941
1.9894,1.235,-0.24,0.5985,-1.1206,0.682,0.22198,-0.12981,1.33166
0.2628,-1.5035,1.5171,-0.2142,0.6048,0.3511,0.08095,-0.13361,0.67304
0.8585,-0.7303,-1.5335,-1.2158,0.4979,1.881,0.53245,0.38701,0.09231
2.892,0.9577,-0.267,-1.4328,-1.3817,-0.3599,0.04771,0.14269,1.37075
1.98,0.1028,-1.1109,0.6109,0.8925,0.4353,-0.18286,0.79877,0.92932
3.1123,-1.3725,-0.3762,-0.3781,-0.0212,0.2003,-0.50184,0.16482,0.1521
1.7146,-1.2312,0.5963,0.5075,-0.4461,-3.0243,0.08884,0.43349,0.60031
2.3722,-1.0119,0.2917,-1.0807,0.6592,2.7289,-0.27561,0.47582,0.61692
1.1215,0.6835,0.0212,-0.5408,0.178,-0.8316,0.1658,-0.00163,1.28661
2.9036,1.2961,-0.3127,-0.7309,-0.8242,0.8189,0.25991,0.09135,1.34364
2.6291,-0.37,-0.7052,-1.275,-0.3182,1.7708,-0.61674,0.51917,0.70317
0.9705,1.5469,-1.0649,0.3232,0.9305,1.4108,0.02674,-0.22657,1.49552
1.8427,-1.4998,1.0671,-0.4782,-1.1379,2.402,0.08273,0.26197,0.62461
0.3737,-0.5055,0.2102,-0.4572,0.5422,-1.8407,0.54157,0.05119,0.86993
0.6835,-0.4217,0.2703,-0.6631,-1.1061,1.7413,0.46629,0.18625,0.91889
0.5634,-0.9029,-1.2606,0.1872,-0.6782,2.9764,0.59944,0.20118,0.07477
0.9751,-0.066,0.8461,1.2356,-1.4384,-0.6269,0.20365,0.03301,0.96457
1.996,0.5739,0.1587,-0.5893,0.0399,-2.5724,0.10001,0.1429,1.24085
1.9897,1.5114,1.4095,-1.2096,-1.1609,2.1423,0.17316,-0.02,0.68599
1.7072,-0.2119,-0.7213,0.3565,0.0515,0.2456,0.04243,0.79434,0.82174
2.8738,1.24,-1.5165,-0.612,0.9511,2.079,-0.22805,0.21817,1.49008
0.1293,1.3597,0.3836,-0.9011,1.0365,2.7587,-0.31623,-0.19243,1.03993
3.0621,1.2517,-1.439,-0.1707,-0.6945,-1.1991,-0.22315,0.1683,1.5023
2.8292,0.8762,0.435,-1.5689,-1.4775,-2.9503,0.17528,0.10107,1.13405
1.0349,-1.0538,0.9979,0.0874,1.2489,2.2472,0.26066,0.14506,0.72645
1.1686,-0.6867,0.0807,1.1546,1.0865,-3.0756,0.37159,0.49022,0.74142
2.3415,1.1548,1.1842,1.0845,1.4096,2.9438,0.21225,-0.00319,0.78137
0.1759,1.0603,1.5282,-0.6038,1.3575,2.4174,-0.00636,-0.15353,0.69182
1.487,-0.8866,-1.1891,0.8864,1.2162,-3.062,0.20318,0.62621,0.11058
2.8315,0.8497,-0.4855,0.9259,1.2008,0.2815,-0.09729,0.18874,1.40686
1.0866,0.8686,0.386,0.5818,-0.1029,-0.6242,0.07453,-0.18064,1.15504
2.6728,-1.4464,1.0881,-0.5084,0.5989,-1.5254,-0.13205,0.23507,0.64063
1.3479,1.5335,0.3067,1.4448,0.8846,0.4351,0.05669,-0.42866,1.00797
2.1317,0.572,-1.3469,-0.0543,-0.4558,-2.871,-0.2345,0.65535,1.19988
1.2286,1.5661,0.6379,-0.7404,0.9399,2.0603,0.0212,-0.38766,0.86448
2.5033,-1.097,0.8086,-0.1659,-1.2455,1.2648,-0.18309,0.32266,0.69579
0.6048,0.859,-0.1234,1.2279,-0.918,1.7838,0.09136,-0.11925,1.33256
3.0591,1.1672,1.1283,-1.1661,-1.1535,2.1416,0.17896,0.13577,0.79789
1.6735,0.6821,-1.2054,-1.0205,1.366,1.7193,0.09097,0.58094,1.30792
0.2084,0.3682,-0.2227,0.2864,-0.8402,-2.7326,0.38359,-0.07225,1.25743
0.6828,0.7322,-0.7937,0.1425,1.2951,-3.0782,0.38012,0.11574,1.39023
2.5872,-1.1626,0.7122,1.3932,0.1882,1.6871,-0.2421,0.32638,0.65541
3.0107,0.945,0.8148,1.1659,0.5454,-3.0318,0.19309,0.12593,0.96061
1.8174,-0.77,-0.7978,0.2348,0.0765,-2.0724,-0.03558,0.75604,0.35223
2.3233,0.6733,-0.1735,0.4876,-0.7863,-2.09,0.00808,0.21092,1.3298
0.9579,-0.2041,1.5084,-1.2927,-1.3745,-2.9709,0.12943,-0.0768,0.71761
0.7352,0.4137,-0.8425,-0.4551,0.48,-1.1383,0.54074,0.2867,1.22968
0.2212,1.5625,0.305,1.5386,1.2827,2.0295,-0.37225,-0.23751,0.99678
2.0201,-0.6836,1.4094,-1.1659,0.9936,0.1516,0.10764,0.12224,0.73556
0.1158,0.6016,-0.1477,-0.1924,-1.4682,-1.3133,0.201,-0.12768,1.31319
1.0679,-1.0879,0.4798,1.0178,0.2711,-0.4589,0.35504,0.33411,0.6322
0.7131,-0.5039,-0.0002,0.1609,1.3615,-1.7003,0.55535,0.28195,0.83162
0.9955,1.5496,-0.0542,0.232,1.0661,-0.327,-0.10256,-0.43394,1.1563
0.4505,1.013,0.7571,-0.2819,-0.6507,-1.1375,-0.11355,-0.2216,0.97259
0.914,-0.989,-0.2857,0.9708,-0.0778,2.4133,0.51951,0.42808,0.41765
0.8868,-0.4457,-0.4617,-0.2126,-0.5822,-1.6802,0.58538,0.48053,0.73559
2.4896,-0.1455,0.9322,0.7691,-0.0328,-1.9493,-0.01694,0.2017,0.92853
0.6296,0.6871,-0.8203,-0.3695,-0.5337,0.739,0.42078,0.12089,1.371
3.0328,0.4094,1.2916,-0.2012,0.594,-1.5997,0.05075,0.1454,0.80778
0.5778,-0.7051,-1.0276,0.9484,-1.5161,2.2335,0.71164,0.28488,0.30234
0.9402,0.553,0.9981,0.5882,-0.3479,-1.3484,0.08353,-0.14006,0.92743
0.8676,-0.4023,-0.1902,-1.3912,0.6208,2.2243,0.53821,0.40282,0.84963
1.4965,-0.3064,-1.032,0.2967,0.1729,2.195,0.21173,0.82311,0.62128
0.4657,0.4219,-1.3696,0.5497,0.7827,0.8277,0.74326,0.20561,1.08414
2.7262,1.167,-0.3144,0.4919,-0.4922,0.1839,0.19059,0.07993,1.36833
0.1586,-0.8917,-0.0172,-0.0251,0.8421,0.4604,0.64016,-0.04957,0.58521
2.824,-0.7578,0.1065,0.7248,1.1367,0.5301,-0.51511,0.32728,0.70615
0.7842,1.5083,1.3606,0.0354,-0.1855,1.0807,0.02889,-0.18312,0.69241
0.2894,-1.356,-0.9032,0.6646,1.3188,-0.4004,0.43827,-0.02606,-0.04005
0.4689,0.3731,1.504,-1.4838,-0.1511,-0.9249,0.05378,-0.14096,0.71837
2.2554,1.2505,0.5078,0.6958,0.7178,1.8127,0.30093,-0.13137,1.02112
0.5868,1.4813,-1.0302,1.434,0.3954,-2.7767,-0.02632,-0.1977,1.49936
0.829,1.3882,-1.1648,0.9924,1.3427,-1.3623,0.11234,-0.0995,1.52202
3.0916,0.8625,-1.1528,-0.0435,1.1934,0.4412,-0.41592,0.17105,1.40769
2.3846,-0.0824,1.241,-0.1822,1.0626,-2.4263,0.07191,0.13849,0.82788
1.3933,-0.952,0.267,-1.4305,0.0658,-1.1448,0.24293,0.50441,0.64165
1.1184,0.8841,1.3783,-1.4802,0.8794,0.2229,0.10358,-0.13014,0.74601
3.0833,-0.185,-0.0957,-0.1087,1.1205,-2.4662,-0.55386,0.18263,1.00168
0.1403,0.0857,-0.7753,-1.3462,-1.0526,-2.9073,0.7345,-0.04781,1.02901
2.6912,-0.6149,-1.5446,1.0572,0.7997,-0.5779,-0.56537,0.44005,0.16608
1.3208,0.8291,-0.4354,-0.5015,0.822,2.9052,0.18121,0.10318,1.39676
2.4486,1.0209,-0.3342,-0.2379,0.0721,-1.1573,0.12078,0.09474,1.38677
0.8749,0.6992,-1.4312,-1.4807,1.1455,-1.4035,0.52172,0.39053,1.25736
0.4799,0.2506,0.5041,0.03,-0.9069,2.2974,0.19106,-0.06972,1.10737
2.9327,-1.0085,1.3179,-0.5466,-0.7794,-0.4361,-0.08438,0.17127,0.72399
0.1518,-0.0276,0.3726,0.5139,0.0889,-2.8383,0.32389,-0.10225,1.07314
0.5399,-0.1393,-0.1962,-0.2847,-1.5291,-0.2014,0.58231,0.17404,1.01292
1.8129,1.0021,0.4854,0.3063,-0.4348,2.1745,0.19268,-0.15438,1.09182
0.9891,-0.8971,-0.0399,0.6314,1.2675,-1.3331,0.47116,0.4434,0.57373
2.6148,-0.2588,0.4047,-0.4698,-1.5535,2.6693,-0.24848,0.31811,0.99149
0.1754,-0.1488,0.7635,0.4553,0.3495,-0.2308,0.21779,-0.11379,0.97228
1.0425,0.2908,0.0165,1.3034,-0.3329,2.5253,0.28202,0.18554,1.21335
2.4239,-1.545,1.2375,0.7789,-0.2249,-0.5668,-0.02274,0.21904,0.64557
0.0288,-1.1346,-0.0897,1.001,-1.2398,-2.868,0.59954,-0.13284,0.40801
1.0298,-1.4188,0.2027,-1.1723,-1.3562,0.7925,0.37445,0.33191,0.37594
2.9338,-0.2975,0.4757,-1.0864,-0.7391,0.4788,-0.31765,0.22032,0.97382
2.2899,1.2482,-1.4297,-0.3839,-1.5618,-1.5025,-0.04177,0.2755,1.5024
3.0683,-0.6633,-1.3954,0.7602,0.6382,-2.9688,-0.69924,0.2018,0.18561
0.5913,1.4669,0.4047,-0.1511,-1.1699,-0.3512,-0.22656,-0.33286,0.99275
0.7407,1.4912,-0.6435,0.9821,1.4689,-2.5779,-0.10242,-0.29697,1.40321
1.3909,0.7948,-0.0734,-0.187,0.0936,1.3527,0.15345,0.00514,1.31765
2.8323,-1.1688,0.392,-0.0662,-0.9104,2.6254,-0.41737,0.2909,0.56816
1.5567,-0.6925,0.4906,1.137,0.8805,1.7001,0.15622,0.43665,0.8151
0.5187,-1.2356,-1.3456,1.2916,-1.2077,1.0666,0.38213,0.04536,-0.11248
1.1924,1.4426,0.6622,1.1346,-1.5392,0.5792,0.0187,-0.35913,0.89778
0.1278,1.1294,0.825,-0.4105,-1.4218,0.2311,-0.2026,-0.17732,0.91946
1.2864,0.7177,1.3463,0.0197,-0.1505,-1.0816,0.12588,-0.10417,0.76925
2.1751,1.2381,0.8083,-0.709,-1.0228,-0.1588,0.26674,-0.12224,0.90029
0.4896,-0.0729,-0.0715,-0.7159,0.9381,2.7511,0.52319,0.10877,1.06476
1.625,0.091,-0.9122,-0.881,1.0037,-2.742,0.10866,0.76692,0.99041
1.6937,0.342,0.1481,-0.4213,1.0758,0.0445,0.12177,0.23817,1.20717
1.3425,1.0325,1.0229,1.1761,1.3798,-0.4221,0.10764,-0.19971,0.85937
0.6832,1.2656,1.4605,1.4079,0.5539,-0.3144,0.04577,-0.15622,0.69681
0.2422,-1.1976,-0.5355,0.9142,0.5225,-2.1228,0.59933,-0.0065,0.17994
2.6112,-0.8585,-0.1406,0.0948,-0.8652,2.4223,-0.49025,0.46146,0.56157
0.3346,1.4729,1.0589,0.1644,-0.7085,3.1394,-0.16016,-0.21454,0.75921
1.1523,1.1481,-0.7979,-1.3547,0.9957,2.17,0.15663,-0.01707,1.47818
1.2762,0.894,-1.1207,-0.9651,0.8631,1.816,0.25603,0.32702,1.42464
1.1787,-1.335,-0.4809,-0.4671,0.9373,1.8171,0.3354,0.41843,0.12751
1.6719,-0.0967,0.7984,0.0313,-0.054,-1.4317,0.13247,0.18085,0.97303
2.8674,1.3468,0.5719,1.0447,0.9769,0.5343,0.34573,0.05863,0.96471
2.1314,-0.0314,0.375,-1.2265,-0.1686,2.329,-0.03521,0.3383,1.07167
0.7122,-0.8164,-0.5772,1.3807,-1.1226,1.2617,0.64633,0.35978,0.41332
0.1463,-0.198,0.2255,0.5435,0.6199,-1.1015,0.44904,-0.0855,1.01909
1.862,1.561,0.1581,1.3328,0.9779,-1.0279,0.26599,-0.36482,1.05988
0.8155,-0.2122,-0.4461,-0.2348,-0.8114,1.8766,0.5907,0.40849,0.91004
0.8977,-0.6678,-0.5277,-0.0507,1.1842,1.0141,0.58378,0.4915,0.54382
1.3107,-0.9769,0.1212,0.8716,-0.192,2.8922,0.29441,0.52284,0.58177
1.0303,0.6183,1.4143,-0.4597,1.1887,-1.4185,0.10615,-0.11473,0.7479
0.7946,-0.8017,-0.7254,0.9024,1.275,-2.1251,0.6203,0.41764,0.36015
2.0636,-1.4425,-0.3523,1.0787,-0.7329,-0.1375,-0.09099,0.4866,0.12787
0.3975,0.6287,0.3121,0.3179,-0.7418,0.6388,0.06942,-0.13359,1.19656
1.2803,0.5276,0.0346,1.1024,-0.2196,-0.4571,0.18962,0.1104,1.26538
0.6169,-0.3929,0.1832,-0.2279,1.2183,0.8448,0.50169,0.17186,0.92462
1.2636,-0.1119,-1.2631,-1.1591,-0.0567,-2.0798,0.40205,0.77112,0.68771
1.5758,0.4519,-0.9049,-1.5407,-0.4192,-0.9685,0.14707,0.59644,1.23975
2.4309,-1.0689,0.3862,0.3769,-0.2526,-1.2576,-0.27796,0.43723,0.6155
0.6587,0.9384,0.9574,-1.0882,1.0198,3.0583,-0.03504,-0.21687,0.90148
3.0029,0.1804,0.2889,-0.5655,-0.3546,-1.1252,-0.22449,0.18284,1.1436
1.916,-0.9185,-0.9702,-0.961,-0.2174,0.5055,-0.08414,0.67742,0.17443
2.3757,1.1379,0.6553,0.4736,0.1101,0.7633,0.28024,-0.06133,0.98835
2.331,0.7958,-0.2516,0.7202,-0.0538,-2.5852,0.04263,0.17293,1.36025
0.4275,-0.251,-1.1632,-1.1459,-1.032,1.8174,0.83385,0.21501,0.61187
1.3408,0.1008,-0.8297,-0.5505,1.5006,-1.9219,0.31306,0.67886,1.02384
0.3423,-0.8991,0.0087,-0.4376,1.5302,1.2076,0.6317,0.0658,0.5897
2.3396,-0.5796,1.0009,1.122,0.9701,-2.5833,-0.03345,0.25039,0.83768
2.6208,0.3057,-0.915,0.8512,0.499,-1.3626,-0.51132,0.46629,1.14426
0.5209,0.5774,0.9292,1.3419,-1.1539,-1.4347,0.01586,-0.1639,0.95549
1.5299,0.2742,0.2489,0.8092,-0.0299,-2.9041,0.15882,0.21122,1.17295
2.5937,-1.0498,1.1289,-0.8039,-0.4326,-0.0975,-0.09346,0.23281,0.72937
